beneficiary_id,account_id,beneficiary_name,beneficiary_account_number,beneficiary_bank,beneficiary_ifsc,relationship_to_account_holder,date_added,is_first_time_beneficiary,is_verified,beneficiary_risk_flag,total_transfers_to_date,evidence_status
BEN-YL9BJR,ACC-IITA5WV,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-12-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-UWPU5R,ACC-IITA5WV,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-02-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-DM0WF0,ACC-IITA5WV,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-02-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8ZHOG3,ACC-IITA5WV,Charita Koshy,ACC-AMA18WP,Kotak Mahindra Bank,YESB0815817,FAMILY,2025-03-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Q2X2JX,ACC-IRTR5JE,Karan Garde,ACC-C3Y7HAT,Canara Bank,KOTAK0212644,FRIEND,2024-05-09,FALSE,TRUE,NONE,3,AVAILABLE
BEN-0QSRLW,ACC-IRTR5JE,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-05-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-BL8JI7,ACC-IRTR5JE,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-08-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-V45SA4,ACC-IRTR5JE,Jeremiah Bains,ACC-AMA18WP,Punjab National Bank,PUNB0290560,FAMILY,2025-01-21,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3TSDIE,ACC-IRTR5JE,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-03-03,FALSE,TRUE,NONE,2,AVAILABLE
BEN-Y2QYGN,ACC-IRTR5JE,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-05-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-EM7U1C,ACC-IRTR5JE,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-10-10,FALSE,TRUE,NONE,1,AVAILABLE
BEN-89V1WY,ACC-J1YE24Z,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-03-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-EI2XFP,ACC-J1YE24Z,Saanvi Anne,ACC-3RAVC2U,Axis Bank,INDB0981287,FAMILY,2024-04-15,FALSE,TRUE,NONE,3,AVAILABLE
BEN-59QQHP,ACC-J1YE24Z,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-09-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-R0I8PC,ACC-J1YE24Z,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-10-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-BMME42,ACC-J1YE24Z,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-12-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QV22QD,ACC-J1YE24Z,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-05-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2ZEH04,ACC-J1YE24Z,Karan Mannan (Landlord),EXT-X6H9SBF,Union Bank of India,HDFC0655289,UNKNOWN,2025-06-04,FALSE,TRUE,NONE,5,AVAILABLE
BEN-CIZK7G,ACC-J1YE24Z,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-09-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-U7TGW2,ACC-J4EATMM,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-05-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YTI2B8,ACC-J4EATMM,Balhaar Sundaram,ACC-QZ3PM7V,HDFC Bank,UBIN0148253,FRIEND,2024-07-30,FALSE,TRUE,NONE,4,AVAILABLE
BEN-798L8C,ACC-J4EATMM,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-09-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-434ZCB,ACC-J4EATMM,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-09-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YV9WYS,ACC-J4EATMM,Ansh Manda,ACC-H7GPNG4,Yes Bank,SBIN0290437,FAMILY,2024-10-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-F3FZFG,ACC-J4EATMM,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-03-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WDCBU4,ACC-J4EATMM,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-04-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XFP4Q3,ACC-J4EATMM,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-06-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4GVHHZ,ACC-J4EATMM,Nimrat Garde,ACC-XHO0VH4,HDFC Bank,HDFC0172617,FAMILY,2025-06-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WJ57FR,ACC-J4EATMM,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-06-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KPZ0G8,ACC-J4EATMM,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-07-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-AG0UUP,ACC-J4EATMM,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-10-07,FALSE,TRUE,NONE,2,AVAILABLE
BEN-QLC2P4,ACC-J5CI6VG,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-06-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-GSD9JM,ACC-J5CI6VG,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-10-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RIXJ4V,ACC-J5CI6VG,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-02-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-B4VMXC,ACC-J5CI6VG,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-07-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0J4EDR,ACC-J7S9KT5,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-05-31,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4YZ7UZ,ACC-J7S9KT5,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-06-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6U5L6H,ACC-J7S9KT5,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-06-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QH3BI8,ACC-J7S9KT5,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-07-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-TSZH8N,ACC-J7S9KT5,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-03-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OUOQ1B,ACC-J7S9KT5,Madhav Lanka,ACC-9RGDKUY,Kotak Mahindra Bank,CNRB0234535,FRIEND,2025-07-21,FALSE,TRUE,NONE,3,AVAILABLE
BEN-W0TN0W,ACC-J7S9KT5,Devansh Dixit,ACC-SRI2AOF,Yes Bank,PUNB0115000,FRIEND,2025-07-28,FALSE,TRUE,NONE,2,AVAILABLE
BEN-8XV7XB,ACC-J7S9KT5,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-08-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-M6WSK7,ACC-J7S9KT5,Aryan Ramaswamy (Landlord),EXT-PRVG53Q,Yes Bank,IDFB0254717,UNKNOWN,2025-10-25,FALSE,TRUE,NONE,5,AVAILABLE
BEN-2Y4D84,ACC-JE7AK2W,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-05-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XJCV7X,ACC-JE7AK2W,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-05-20,FALSE,TRUE,NONE,2,AVAILABLE
BEN-G6CDV7,ACC-JE7AK2W,Ayush Bhandari (Landlord),EXT-8W9XDVI,IndusInd Bank,YESB0758552,UNKNOWN,2024-06-25,FALSE,TRUE,NONE,4,AVAILABLE
BEN-MZJX67,ACC-JE7AK2W,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-07-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7BQW8Z,ACC-JE7AK2W,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-07-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0U8XR3,ACC-JE7AK2W,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-07-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SBDR38,ACC-JE7AK2W,Warda Bhattacharyya,ACC-M8PYQDR,HDFC Bank,SBIN0746201,FRIEND,2024-08-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0QEOSA,ACC-JE7AK2W,Meera Mistry,ACC-FV4B1K1,IDFC FIRST Bank,SBIN0744823,FRIEND,2024-10-27,FALSE,TRUE,NONE,2,AVAILABLE
BEN-905E7W,ACC-JE7AK2W,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-01-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-H13WG9,ACC-JE7AK2W,Divya Deshpande,ACC-LUJBU00,Punjab National Bank,KOTAK0108139,FAMILY,2025-06-05,FALSE,TRUE,NONE,2,AVAILABLE
BEN-TWPJF9,ACC-JS2MXCB,Mitesh Wable,ACC-ER1KTGJ,Yes Bank,INDB0171273,FAMILY,2024-09-09,FALSE,TRUE,NONE,3,AVAILABLE
BEN-0ANEU3,ACC-JS2MXCB,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-09-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-KG2K3W,ACC-JS2MXCB,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-11-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-13QFQP,ACC-JS2MXCB,Geetika Sur,EXT-2TDYB6R,HDFC Bank,UTIB0740990,UNKNOWN,2025-01-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-TAHBV2,ACC-JS2MXCB,Xiti Banik (Landlord),EXT-IW2VE8K,Axis Bank,SBIN0734859,UNKNOWN,2025-06-09,FALSE,TRUE,NONE,4,AVAILABLE
BEN-7MI1G8,ACC-JS2MXCB,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-09-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-C07SYT,ACC-JS2MXCB,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-09-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-YO2EF0,ACC-JS2MXCB,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-10-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-V9G9YX,ACC-JWSOYH5,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-03-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-Z69020,ACC-JWSOYH5,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-04-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WE0S5J,ACC-JWSOYH5,Vaishnavi Khalsa (Landlord),EXT-JVTF50Y,Canara Bank,BARB0166206,UNKNOWN,2024-07-28,FALSE,TRUE,NONE,5,AVAILABLE
BEN-UEAI6I,ACC-JWSOYH5,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-09-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7E1474,ACC-JWSOYH5,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-11-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QR42XV,ACC-JWSOYH5,Faraj Sahota,ACC-R1UQKER,Axis Bank,YESB0617660,FRIEND,2024-12-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SLRK1L,ACC-JWSOYH5,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-01-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RI1M9R,ACC-JWSOYH5,Lohit Dua,ACC-9ET83Z0,IndusInd Bank,UBIN0735350,FRIEND,2025-02-08,FALSE,TRUE,NONE,3,AVAILABLE
BEN-G2Z0GN,ACC-JWSOYH5,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-05-08,FALSE,TRUE,NONE,2,AVAILABLE
BEN-098D5U,ACC-JWSOYH5,Aryan Pathak,ACC-5DFNIAJ,Axis Bank,KOTAK0421879,FAMILY,2025-06-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-K3OYXY,ACC-JXVIHM2,Orinder Joshi,ACC-0IQSVUH,ICICI Bank,KOTAK0643782,FAMILY,2024-07-15,FALSE,TRUE,NONE,3,AVAILABLE
BEN-YJV7QE,ACC-JXVIHM2,Keya Bumb,ACC-KC6Q0S7,State Bank of India,SBIN0697122,FRIEND,2024-07-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QW4HIZ,ACC-JXVIHM2,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-07-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-MYDV2P,ACC-JXVIHM2,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-08-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-O377WP,ACC-JXVIHM2,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-09-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9YH9NS,ACC-JXVIHM2,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-10-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1DQ118,ACC-JXVIHM2,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-01-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NY5N5H,ACC-JXVIHM2,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-02-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9ZLEXZ,ACC-JXVIHM2,Ishita Aurora,ACC-BQR9LC5,IndusInd Bank,BARB0747017,FAMILY,2025-02-25,FALSE,TRUE,NONE,2,AVAILABLE
BEN-CYT6T0,ACC-JXVIHM2,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-09-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-9GFTPD,ACC-JXVIHM2,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-10-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-R139U6,ACC-K1OGI6H,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-04-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6BUY7U,ACC-K1OGI6H,Vasatika Baria,ACC-9ET83Z0,Bank of Baroda,HDFC0799764,FAMILY,2024-06-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WGH4ID,ACC-K1OGI6H,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-07-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-S74TGY,ACC-K1OGI6H,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-08-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9BEG2Q,ACC-K1OGI6H,Ishaan Mangal,ACC-6HHR8X8,State Bank of India,KOTAK0704653,FRIEND,2024-08-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-TE98HT,ACC-K1OGI6H,Warinder Yadav,ACC-UXI7OGZ,IndusInd Bank,YESB0357792,FAMILY,2024-10-11,FALSE,TRUE,NONE,3,AVAILABLE
BEN-PN62VN,ACC-K1OGI6H,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-12-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6NRQTO,ACC-K1OGI6H,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-03-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-TH7WPK,ACC-K1OGI6H,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-08-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-3XAUDB,ACC-K1OGI6H,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-10-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PZJ2ZE,ACC-K5SILU2,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-12-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-U8FJ7M,ACC-K5SILU2,Osha Warrior,ACC-AK04VVG,State Bank of India,UBIN0517706,FRIEND,2025-01-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0UNW1U,ACC-K5SILU2,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-01-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SPJA5M,ACC-K5SILU2,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-02-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0IWB6T,ACC-K5SILU2,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-02-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-C9P3EI,ACC-K5SILU2,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-10-29,FALSE,TRUE,NONE,2,AVAILABLE
BEN-SLECK6,ACC-K8THBZ5,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-03-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Z9LFP2,ACC-K8THBZ5,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-03-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-A5Y2FN,ACC-K8THBZ5,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-09-13,FALSE,TRUE,NONE,2,AVAILABLE
BEN-8ZVVCV,ACC-K8THBZ5,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-11-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-AYKYG8,ACC-K8THBZ5,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-01-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-E9UACZ,ACC-K8THBZ5,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-03-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8OQ11K,ACC-K8THBZ5,Om Narayanan,ACC-5LSCATG,Canara Bank,UTIB0756678,FAMILY,2025-03-29,FALSE,TRUE,NONE,3,AVAILABLE
BEN-W6KO3V,ACC-K8THBZ5,Xalak Chandra,ACC-QZ3PM7V,Yes Bank,CNRB0276378,FRIEND,2025-09-07,FALSE,TRUE,NONE,2,AVAILABLE
BEN-N3MHF4,ACC-K8THBZ5,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-09-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-S9XHII,ACC-K9XH0HH,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-08-10,FALSE,TRUE,NONE,2,AVAILABLE
BEN-GF7V8H,ACC-K9XH0HH,Hitesh Warrior (Landlord),EXT-PATE78B,IndusInd Bank,ICIC0408793,UNKNOWN,2024-11-21,FALSE,TRUE,NONE,5,AVAILABLE
BEN-46RAVN,ACC-K9XH0HH,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-04-26,FALSE,TRUE,NONE,2,AVAILABLE
BEN-A9Z1KB,ACC-K9XH0HH,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-05-12,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0NLFWG,ACC-K9XH0HH,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-09-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1I9HX6,ACC-KC6Q0S7,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-05-11,FALSE,TRUE,NONE,2,AVAILABLE
BEN-65E10V,ACC-KC6Q0S7,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-05-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-GY2HAO,ACC-KC6Q0S7,Jyoti Dua (Landlord),EXT-4VZ1TV8,Bank of Baroda,KOTAK0181977,UNKNOWN,2024-05-31,FALSE,TRUE,NONE,4,AVAILABLE
BEN-66ZDLZ,ACC-KC6Q0S7,Vyanjana Prasad,ACC-CBKOGG5,IndusInd Bank,UBIN0226762,FRIEND,2024-06-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-08KOUX,ACC-KC6Q0S7,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-06-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2JQBM4,ACC-KC6Q0S7,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-11-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RCXF99,ACC-KC6Q0S7,Theodore Mital,ACC-1RZBK6K,IndusInd Bank,PUNB0519369,FAMILY,2024-11-18,FALSE,TRUE,NONE,3,AVAILABLE
BEN-7L4EQX,ACC-KC6Q0S7,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-01-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1W4OQO,ACC-KC6Q0S7,Indira Sura,ACC-HYKM1QW,Punjab National Bank,SBIN0896090,FAMILY,2025-02-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-UI8F4T,ACC-KC6Q0S7,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-09-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-R9SZ8E,ACC-KC6Q0S7,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-10-08,FALSE,TRUE,NONE,2,AVAILABLE
BEN-PWC9XA,ACC-KEARJ2W,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-03-23,FALSE,TRUE,NONE,2,AVAILABLE
BEN-78HTW7,ACC-KEARJ2W,Chatresh Mitra,ACC-DY1MSMZ,Yes Bank,BARB0372961,FAMILY,2024-09-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4UYZ98,ACC-KEARJ2W,Balveer Tandon,ACC-CAIKVW2,Axis Bank,BARB0171234,FRIEND,2024-10-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-W77U8R,ACC-KEARJ2W,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-11-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6CD205,ACC-KEARJ2W,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-01-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-605CKP,ACC-KEARJ2W,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-01-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ODJJX6,ACC-KEARJ2W,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-03-17,FALSE,TRUE,NONE,2,AVAILABLE
BEN-ZEQG9M,ACC-KEARJ2W,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-07-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6862RB,ACC-KEARJ2W,Gaurika Mohan (Landlord),EXT-NQWN664,IndusInd Bank,UTIB0394436,UNKNOWN,2025-10-19,FALSE,TRUE,NONE,3,AVAILABLE
BEN-4TIUWH,ACC-KGYC4OM,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-03-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-GHU8FK,ACC-KGYC4OM,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-04-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-I3CZZS,ACC-KGYC4OM,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-09-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-89V4OB,ACC-KGYC4OM,Gaurav Arya,ACC-9WHSBP1,IndusInd Bank,BARB0374719,FRIEND,2024-10-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-23IARR,ACC-KGYC4OM,Ekapad Borra,ACC-D7CEDA0,State Bank of India,HDFC0374691,FRIEND,2025-02-06,FALSE,TRUE,NONE,2,AVAILABLE
BEN-LZ1NKU,ACC-KGYC4OM,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-02-13,FALSE,TRUE,NONE,2,AVAILABLE
BEN-PO93LK,ACC-KGYC4OM,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-02-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-5JG6YD,ACC-KGYC4OM,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-03-03,FALSE,TRUE,NONE,1,AVAILABLE
